congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
116,House,492,2019-07-17,1,493,419,6,0.0,0.0,0.0,0.0,0.0,HR748,Passed,Middle Class Health Benefits Tax Repeal Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,493,2019-07-18,1,494,248,181,0.103,0.995,0.421,0.373,-32.653,HR582,Agreed to,,On Agreeing to the Amendment,
116,House,494,2019-07-18,1,495,210,218,0.168,-0.811,-0.535,-0.777,-30.169,HR582,Failed,Raise the Wage Act,On Motion to Recommit with Instructions,
116,House,495,2019-07-18,1,496,231,199,-0.22,0.976,0.487,0.673,-21.114,HR582,Passed,Raise the Wage Act,On Passage,
116,House,496,2019-07-23,1,497,398,17,-0.515,-0.517,-0.607,-2.407,-36.11,HRES246,Passed,"Opposing efforts to delegitimize the State of Israel and the Global Boycott, Divestment, and Sanctions Movement targeting Israel","On Motion to Suspend the Rules and Agree, as Amended",
116,House,497,2019-07-23,1,498,268,154,0.143,0.99,0.323,0.389,-70.734,HR549,Failed,Venezuela TPS Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,498,2019-07-23,1,499,417,1,0.0,0.0,0.0,0.0,0.0,HR3304,Passed,"To exempt for an additional 4-year period, from the application of the means-test presumption of abuse under chapter 7, qualifying members of reserve components of the Armed Forces and members of the National Guard who, after September 11, 2001, are called to active duty or to perform a homeland defense activity","On Motion to Suspend the Rules and Pass, as Amended",
116,House,499,2019-07-24,1,500,234,198,0.044,0.032,0.711,-0.219,-0.338,HRES509,Passed,"Providing for consideration of the bill (H.R. 397) Rehabilitation for Multiemployer Pensions Act of 2019; providing for consideration of the bill (H.R. 3239) Humanitarian Standards for Individuals in Customs and Border Protection Custody Act; and providing for proceedings from July 29, 2019 through September 6, 2019",On Ordering the Previous Question,
116,House,500,2019-07-24,1,501,234,195,0.045,0.029,0.711,-0.221,-0.337,HRES509,Passed,"Providing for consideration of the bill (H.R. 397) Rehabilitation for Multiemployer Pensions Act of 2019; providing for consideration of the bill (H.R. 3239) Humanitarian Standards for Individuals in Customs and Border Protection Custody Act; and providing for proceedings from July 29, 2019 through September 6, 2019",On Agreeing to the Resolution,
116,House,501,2019-07-24,1,502,429,3,0.0,0.0,0.0,0.0,0.0,HR3375,Passed,Stopping Bad Robocalls Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,502,2019-07-24,1,503,186,245,0.088,0.697,-0.448,-0.585,-25.896,HR397,Failed,,On Agreeing to the Amendment,
116,House,503,2019-07-24,1,504,200,232,0.125,-0.38,-0.637,-0.8,-16.172,HR397,Failed,Rehabilitation for Multiemployer Pensions Act,On Motion to Recommit with Instructions,
116,House,504,2019-07-24,1,505,264,169,0.169,0.986,0.302,0.233,-59.892,HR397,Passed,Rehabilitation for Multiemployer Pensions Act,On Passage,
116,House,505,2019-07-24,1,506,239,192,-0.012,-0.505,-0.584,-1.049,-57.502,HR3239,Passed,Humanitarian Standards for Individuals in Customs and Border Protection Custody Act,On Motion to Recommit with Instructions,
116,House,506,2019-07-24,1,507,233,195,0.117,0.427,0.476,-0.091,-5.272,HR3239,Passed,Humanitarian Standards for Individuals in Customs and Border Protection Custody Act,On Passage,
116,House,507,2019-07-25,1,508,234,195,0.044,0.03,0.711,-0.22,-0.338,HRES519,Passed,Providing for consideration of the bill (H.R. 3877) the Bipartisan Budget Act of 2019; providing for consideration of the bill (H.R. 549) the Venezuela TPS Act of 2019; and waiving a requirement of clause 6(a) of Rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules,On Ordering the Previous Question,
116,House,508,2019-07-25,1,509,232,197,0.137,-0.991,0.658,0.315,-6.994,HRES519,Passed,Providing for consideration of the bill (H.R. 3877) the Bipartisan Budget Act of 2019; providing for consideration of the bill (H.R. 549) the Venezuela TPS Act of 2019; and waiving a requirement of clause 6(a) of Rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules,On Agreeing to the Resolution,
116,House,509,2019-07-25,1,510,333,96,0.234,0.972,0.196,0.351,-118.813,HR693,Passed,PAST Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,510,2019-07-25,1,511,284,149,0.057,-0.738,0.126,-0.202,-151.354,HR3877,Passed,Bipartisan Budget Act,On Passage,
116,House,511,2019-07-25,1,512,47,384,0.429,-0.569,-0.129,0.433,-96.372,HR3877,Failed,Bipartisan Budget Act,On Agreeing to the Massie of Kentucky Amendment to the Title,
116,House,512,2019-07-25,1,513,215,217,-0.169,0.33,-0.605,-0.917,-36.541,HR549,Failed,Venezuela TPS Act,On Motion to Recommit with Instructions,
116,House,513,2019-07-25,1,514,272,158,0.159,0.987,0.338,0.39,-73.254,HR549,Passed,Venezuela TPS Act,On Passage,
116,House,514,2019-09-09,1,515,384,23,0.205,-0.979,0.24,-0.968,-34.278,HR1420,Passed,Energy Efficient Government Technology Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,515,2019-09-09,1,516,295,114,0.5,-0.344,0.275,0.169,-92.524,HR1768,Passed,Diesel Emissions Reduction Act,On Motion to Suspend the Rules and Pass,
116,House,516,2019-09-10,1,517,232,196,-0.041,0.999,0.514,0.366,-6.537,HRES548,Passed,Providing for consideration of the bill (H.R. 205) Protecting and Securing Florida’s Coastline Act; providing for consideration of the bill (H.R. 1146) Arctic Cultural and Coastal Plain Protection Act; and providing for consideration of the bill (H.R. 1941) Coastal and Marine Economies Protection Act,On Ordering the Previous Question,
116,House,517,2019-09-10,1,518,231,196,-0.067,0.998,0.559,0.473,-6.46,HRES548,Passed,Providing for consideration of the bill (H.R. 205) Protecting and Securing Florida’s Coastline Act; providing for consideration of the bill (H.R. 1146) Arctic Cultural and Coastal Plain Protection Act; and providing for consideration of the bill (H.R. 1941) Coastal and Marine Economies Protection Act,On Agreeing to the Resolution,
116,House,518,2019-09-10,1,519,419,5,0.0,0.0,0.0,0.0,0.0,HR2852,Passed,Homebuyer Assistance Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,519,2019-09-11,1,520,182,251,0.024,0.732,-0.567,-1.072,-33.679,HR205,Failed,,On Agreeing to the Amendment,
116,House,520,2019-09-11,1,521,248,180,0.214,0.093,0.224,0.601,-68.307,HR205,Passed,Protecting and Securing Florida’s Coastline Act of 2019,On Passage,
116,House,521,2019-09-11,1,522,161,272,-0.097,0.995,-0.281,-0.651,-84.491,HR1941,Failed,,On Agreeing to the Amendment,
116,House,522,2019-09-11,1,523,179,252,0.013,0.761,-0.565,-1.137,-41.002,HR1941,Failed,,On Agreeing to the Amendment,
116,House,523,2019-09-11,1,524,194,233,-0.017,0.411,-0.537,-1.117,-15.766,HR1941,Failed,Coastal and Marine Economies Protection Act,On Motion to Recommit with Instructions,
116,House,524,2019-09-11,1,525,238,189,0.258,-0.103,0.285,0.729,-42.973,HR1941,Passed,Coastal and Marine Economies Protection Act,On Passage,
116,House,525,2019-09-12,1,526,193,230,0.3,-0.38,-0.479,-1.1,-20.635,HR1146,Failed,,On Agreeing to the Amendment,
116,House,526,2019-09-12,1,527,184,237,0.178,0.101,-0.403,-0.838,-22.914,HR1146,Failed,,On Agreeing to the Amendment,
116,House,527,2019-09-12,1,528,187,237,0.139,0.14,-0.504,-1.232,-21.033,HR1146,Failed,,On Agreeing to the Amendment,
116,House,528,2019-09-12,1,529,189,229,-0.038,0.705,-0.621,-0.842,-7.719,HR1146,Failed,Arctic Cultural and Coastal Plain Protection Act,On Motion to Recommit with Instructions,
116,House,529,2019-09-12,1,530,225,193,0.098,0.033,0.34,0.725,-24.464,HR1146,Passed,Arctic Cultural and Coastal Plain Protection Act,On Passage,
116,House,530,2019-09-17,1,531,198,219,-0.183,0.735,-0.646,-0.783,-16.232,S1790,Failed,National Defense Authorization Act for Fiscal Year 2020,On Motion to Instruct Conferees,
116,House,531,2019-09-17,1,532,407,4,0.0,0.0,0.0,0.0,0.0,S1790,Passed,National Defense Authorization Act for Fiscal Year 2020,On Closing Portions of the Conference,
116,House,532,2019-09-18,1,533,228,195,-0.085,0.996,0.565,0.527,-6.443,HRES558,Passed,Providing for consideration of the bill (H.R. 1423) FAIR Act; waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules; and providing for consideration of motions to suspend the rules,On Ordering the Previous Question,
116,House,533,2019-09-18,1,534,228,196,0.047,0.055,0.712,-0.201,-0.342,HRES558,Passed,Providing for consideration of the bill (H.R. 1423) FAIR Act; waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules; and providing for consideration of motions to suspend the rules,On Agreeing to the Resolution,
116,House,534,2019-09-18,1,535,417,1,0.0,0.0,0.0,0.0,0.0,HR4285,Passed,Department of Veterans Affairs Expiring Authorities Act,On Motion to Suspend the Rules and Pass,
116,House,535,2019-09-19,1,536,228,197,0.045,0.045,0.713,-0.188,-0.332,HRES564,Passed,"Providing for consideration of H.R. 4378, making continuing appropriations for fiscal year 2020, and for other purposes",On Ordering the Previous Question,
116,House,536,2019-09-19,1,537,227,196,0.044,0.038,0.713,-0.179,-0.328,HRES564,Passed,"Providing for consideration of H.R. 4378, making continuing appropriations for fiscal year 2020, and for other purposes",On Agreeing to the Resolution,
116,House,537,2019-09-19,1,538,301,123,0.321,-0.947,0.208,-0.132,-108.738,HR4378,Passed,"Making continuing appropriations for fiscal year 2020, and for other purposes",On Passage,
116,House,538,2019-09-20,1,539,161,250,0.228,0.974,-0.448,-0.248,-48.299,HR1423,Failed,,On Agreeing to the Amendment,
116,House,539,2019-09-20,1,540,225,186,-0.147,0.778,0.596,0.952,-11.594,HR1423,Passed,Forced Arbitration Injustice Repeal Act,On Passage,
116,House,540,2019-09-24,1,541,394,21,0.176,-0.984,0.141,-0.721,-44.188,HR3190,Passed,BURMA Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,541,2019-09-25,1,542,227,191,0.047,0.054,0.712,-0.196,-0.34,HRES577,Passed,"Providing for consideration of H.R. 2203, the Homeland Security Improvement Act; H.R. 3525, the US Border Patrol Medical Screening Standards Act ; and H.Res. 576, expressing the sense of the House with respect to the whistleblower complaint of Aug 12, 2019, made to the Inspector General of the Intelligence Community",On Ordering the Previous Question on the Amendment and the Resolution,
116,House,542,2019-09-25,1,543,228,191,-0.009,0.132,0.718,-0.003,-2.173,HRES577,Passed,"Providing for consideration of H.R. 2203, the Homeland Security Improvement Act; H.R. 3525, the US Border Patrol Medical Screening Standards Act ; and H.Res. 576, expressing the sense of the House with respect to the whistleblower complaint of Aug 12, 2019, made to the Inspector General of the Intelligence Community",On Agreeing to the Resolution,
116,House,543,2019-09-25,1,544,321,103,0.195,0.981,0.158,0.289,-130.756,HR1595,Passed,SAFE Banking Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,544,2019-09-25,1,545,207,216,-0.121,0.25,-0.536,-1.133,-21.196,HR2203,Failed,Homeland Security Improvement Act,On Motion to Recommit with Instructions,
116,House,545,2019-09-25,1,546,230,194,0.035,-0.035,0.688,0.476,-3.192,HR2203,Passed,Homeland Security Improvement Act,On Passage,
116,House,546,2019-09-25,1,547,232,193,0.04,0.327,0.668,0.613,-3.288,HRES590,Passed,Raising a question of the privileges of the House,On Motion to Table,
116,House,547,2019-09-25,1,548,421,0,0.0,0.0,0.0,0.0,0.0,HRES576,Passed,"Expressing the sense of the House of Representatives with respect to the whistleblower complaint of August 12, 2019, made to the Inspector General of the Intelligence Community",On Agreeing to the Resolution,
116,House,548,2019-09-26,1,549,230,187,0.047,0.291,0.67,0.596,-3.336,HRES591,Passed,"Providing for consideration of S.J. Res. 54, relating to a national emergency declared by the President on February 15, 2019",On Ordering the Previous Question,
116,House,549,2019-09-26,1,550,229,186,0.047,0.291,0.67,0.596,-3.336,HRES591,Passed,"Providing for consideration of S.J. Res. 54, relating to a national emergency declared by the President on February 15, 2019",On Agreeing to the Resolution,
116,House,550,2019-09-26,1,551,202,213,-0.218,0.565,-0.617,-0.871,-22.778,HR3525,Failed,U.S. Border Patrol Medical Screening Standards Act,On Motion to Recommit with Instructions,
116,House,551,2019-09-26,1,552,230,184,0.048,0.213,0.568,1.052,-7.876,HR3525,Passed,U.S. Border Patrol Medical Screening Standards Act,On Passage,
116,House,552,2019-09-27,1,553,236,174,-0.007,0.627,0.542,1.16,-27.205,SJRES54,Passed,"Relating to a national emergency declared by the President on February 15, 2019",On Passage,
116,House,553,2019-09-27,1,554,403,1,0.0,0.0,0.0,0.0,0.0,HR3722,Passed,Joint Task Force to Combat Opioid Trafficking Act,On Motion to Suspend the Rules and Pass,
116,House,554,2019-09-27,1,555,222,184,0.05,0.276,0.671,0.59,-3.354,HRES603,Passed,Raising a question of the privileges of the House,On Motion to Table,
116,House,555,2019-10-15,1,556,409,1,0.0,0.0,0.0,0.0,0.0,HR2385,Passed,To permit the Secretary of Veterans Affairs to establish a grant program to conduct cemetery research and produce educational materials for the Veterans Legacy Program,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,556,2019-10-15,1,557,408,0,0.0,0.0,0.0,0.0,0.0,HR95,Passed,Homeless Veteran Families Act,On Motion to Suspend the Rules and Pass,
116,House,557,2019-10-16,1,558,228,191,-0.121,-0.993,0.499,-0.443,-8.844,HRES629,Passed,"Providing for consideration of the bill (H.R. 1815) SEC Disclosure Effectiveness Testing Act, and providing for consideration of the bill (H.R. 3624) Outsourcing Accountability Act",On Ordering the Previous Question,
116,House,558,2019-10-16,1,559,228,190,0.047,0.059,0.711,-0.212,-0.339,HRES629,Passed,"Providing for consideration of the bill (H.R. 1815) SEC Disclosure Effectiveness Testing Act, and providing for consideration of the bill (H.R. 3624) Outsourcing Accountability Act",On Agreeing to the Resolution,
116,House,559,2019-10-16,1,560,354,60,0.521,-0.853,0.226,-0.133,-97.184,HJRES77,Passed,Opposing the decision to end certain United States efforts to prevent Turkish military operations against Syrian Kurdish forces in Northeast Syria,On Motion to Suspend the Rules and Pass,
116,House,560,2019-10-17,1,561,188,229,0.164,-0.36,-0.619,-0.864,-9.924,HR1815,Failed,,On Agreeing to the Amendment,
116,House,561,2019-10-17,1,562,240,178,0.13,0.991,0.292,0.093,-35.367,HR1815,Agreed to,,On Agreeing to the Amendment,
116,House,562,2019-10-17,1,563,188,230,0.07,0.998,-0.364,0.031,-13.584,HR1815,Failed,,On Agreeing to the Amendment,
116,House,563,2019-10-17,1,564,229,186,0.046,0.051,0.712,-0.207,-0.34,HR1815,Passed,SEC Disclosure Effectiveness Testing Act,On Passage,
116,House,564,2019-10-18,1,565,184,227,-0.086,0.985,-0.61,-0.785,-12.465,HR3624,Failed,,On Agreeing to the Amendment,
116,House,565,2019-10-18,1,566,187,222,0.046,0.051,-0.712,0.208,-0.34,HR3624,Failed,,On Agreeing to the Amendment,
116,House,566,2019-10-18,1,567,226,184,0.141,-0.28,0.719,-0.053,-7.0,HR3624,Passed,Outsourcing Accountability Act of 2019,On Passage,
116,House,567,2019-10-21,1,568,218,185,0.051,0.267,0.671,0.586,-3.35,HRES647,Passed,Raising a question of the privileges of the House,On Motion to Table,
116,House,568,2019-10-21,1,569,375,25,0.152,-0.988,0.286,-1.164,-40.319,HR4406,Passed,Small Business Development Centers Improvement Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,569,2019-10-21,1,570,389,8,0.0,0.0,0.0,0.0,0.0,HR4407,Passed,SCORE for Small Business Act,On Motion to Suspend the Rules and Pass,
116,House,570,2019-10-22,1,571,228,194,0.046,0.051,0.712,-0.211,-0.337,HRES646,Passed,Providing for consideration of the bill (H.R. 2513) Corporate Transparency Act,On Ordering the Previous Question,
116,House,571,2019-10-22,1,572,227,195,0.046,0.052,0.712,-0.21,-0.338,HRES646,Passed,Providing for consideration of the bill (H.R. 2513) Corporate Transparency Act,On Agreeing to the Resolution,
116,House,572,2019-10-22,1,573,395,23,0.225,-0.825,0.227,-1.111,-33.445,HR2513,Agreed to,,On Agreeing to the Amendment,
116,House,573,2019-10-22,1,574,235,188,0.054,0.283,0.299,0.52,-24.582,HR2513,Agreed to,,On Agreeing to the Amendment,
116,House,574,2019-10-22,1,575,166,258,0.24,-0.971,-0.258,0.033,-72.631,HR2513,Failed,,On Agreeing to the Amendment,
116,House,575,2019-10-22,1,576,197,224,-0.036,0.151,-0.657,-0.675,-7.964,HR2513,Failed,Corporate Transparency Act,On Motion to Recommit with Instructions,
116,House,576,2019-10-22,1,577,249,173,-0.087,0.791,0.193,0.385,-88.059,HR2513,Passed,Corporate Transparency Act,On Passage,
116,House,577,2019-10-22,1,578,410,6,0.0,0.0,0.0,0.0,0.0,HR2426,Passed,Copyright Alternative in Small-Claims Enforcement Act of 2019,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,578,2019-10-23,1,579,223,180,0.046,0.045,0.711,-0.219,-0.337,HRES650,Passed,"Providing for consideration of H.R. 4617, the Stopping Harmful Interference in Elections for a Lasting Democracy Act",On Ordering the Previous Question,
116,House,579,2019-10-23,1,580,226,180,0.046,0.045,0.711,-0.219,-0.337,HRES650,Passed,"Providing for consideration of H.R. 4617, the Stopping Harmful Interference in Elections for a Lasting Democracy Act",On Agreeing to the Resolution,
116,House,580,2019-10-23,1,581,180,227,0.104,0.109,-0.713,-0.203,-1.695,HR4617,Failed,,On Agreeing to the Amendment,
116,House,581,2019-10-23,1,582,182,225,-0.038,0.149,-0.69,-0.473,-8.26,HR4617,Failed,SHIELD Act,On Motion to Recommit with Instructions,
116,House,582,2019-10-23,1,583,227,181,0.035,-0.074,0.693,0.436,-3.204,HR4617,Passed,SHIELD Act,On Passage,
116,House,583,2019-10-23,1,584,402,1,0.0,0.0,0.0,0.0,0.0,HR777,Passed,Debbie Smith Reauthorization Act of 2019,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,584,2019-10-28,1,585,296,109,0.078,-0.997,0.179,-0.327,-118.113,HR2440,Passed,Full Utilization of the Harbor Maintenance Trust Fund Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,585,2019-10-28,1,586,403,0,0.0,0.0,0.0,0.0,0.0,HR2115,Passed,Public Disclosure of Drug Discounts and Real-Time Beneficiary Drug Cost Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,586,2019-10-29,1,587,224,189,0.049,0.276,0.671,0.587,-3.367,HRES655,Passed,"Providing for consideration of H. Res. 296, affirming the United States record on the Armenian Genocide",On Ordering the Previous Question,
116,House,587,2019-10-29,1,588,223,191,0.019,1.0,0.383,0.05,-12.17,HRES655,Passed,"Providing for consideration of H. Res. 296, affirming the United States record on the Armenian Genocide",On Agreeing to the Resolution,
116,House,588,2019-10-29,1,589,222,191,-0.145,0.989,0.489,0.494,-12.264,HRES656,Passed,"Providing for consideration of H.R. 823, the Colorado Outdoor Recreation and Economy Act; H.R. 1373, the Grand Canyon Centennial Protection Act; H.R. 2181, the Chaco Cultural Heritage Area Protection Act of 2019; providing for proceedings during the period from November 1, 2019 through November 11, 2019",On Ordering the Previous Question,
116,House,589,2019-10-29,1,590,221,187,0.046,0.053,0.712,-0.212,-0.338,HRES656,Passed,"Providing for consideration of H.R. 823, the Colorado Outdoor Recreation and Economy Act; H.R. 1373, the Grand Canyon Centennial Protection Act; H.R. 2181, the Chaco Cultural Heritage Area Protection Act of 2019; providing for proceedings during the period from November 1, 2019 through November 11, 2019",On Agreeing to the Resolution,
116,House,590,2019-10-29,1,591,405,11,0.147,0.989,0.093,0.763,-42.355,HRES296,Passed,Affirming the United States record on the Armenian Genocide,On Agreeing to the Resolution,
116,House,591,2019-10-29,1,592,403,16,0.515,-0.857,0.149,-0.398,-60.906,HR4695,Passed,Protect Against Conflict by Turkey Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,592,2019-10-30,1,593,191,229,0.165,-0.335,-0.424,-0.292,-9.929,HR2181,Failed,,On Agreeing to the Amendment,
116,House,593,2019-10-30,1,594,181,239,0.423,-0.506,-0.643,-1.111,-27.427,HR2181,Failed,,On Agreeing to the Amendment,
116,House,594,2019-10-30,1,595,181,241,0.108,0.994,-0.582,-0.51,-28.299,HR2181,Failed,,On Agreeing to the Amendment,
116,House,595,2019-10-30,1,596,199,222,-0.181,0.842,-0.687,-0.729,-15.979,HR2181,Failed,Chaco Cultural Heritage Area Protection Act,On Motion to Recommit with Instructions,
116,House,596,2019-10-30,1,597,245,174,0.123,0.992,0.551,0.518,-34.081,HR2181,Passed,Chaco Cultural Heritage Area Protection Act,On Passage,
116,House,597,2019-10-30,1,598,185,236,0.134,0.362,-0.701,-1.001,-16.063,HR1373,Failed,,On Agreeing to the Amendment,
116,House,598,2019-10-30,1,599,178,239,0.11,0.508,-0.561,-0.995,-25.889,HR1373,Failed,,On Agreeing to the Amendment,
116,House,599,2019-10-30,1,600,186,234,0.143,0.159,-0.276,-0.351,-28.884,HR1373,Failed,,On Agreeing to the Amendment,
116,House,600,2019-10-30,1,601,196,226,-0.017,0.235,-0.624,-0.85,-8.777,HR1373,Failed,Grand Canyon Centennial Protection Act,On Motion to Recommit with Instructions,
116,House,601,2019-10-30,1,602,236,185,0.244,-0.216,0.281,0.333,-29.467,HR1373,Passed,Grand Canyon Centennial Protection Act,On Passage,
116,House,602,2019-10-31,1,603,231,196,0.011,0.212,0.617,0.866,-6.01,HRES660,Passed,"Directing certain committees to continue their ongoing investigations as part of the existing House of Representatives inquiry into whether sufficient grounds exist for the House of Representatives to exercise its Constitutional power to impeach Donald John Trump, President of the United States of America",On Ordering the Previous Question,
116,House,603,2019-10-31,1,604,232,196,0.011,0.212,0.617,0.866,-6.01,HRES660,Passed,"Directing certain committees to continue their ongoing investigations as part of the existing House of Representatives inquiry into whether sufficient grounds exist for the House of Representatives to exercise its Constitutional power to impeach Donald John Trump, President of the United States of America",On Agreeing to the Resolution,
116,House,604,2019-10-31,1,605,180,237,0.229,0.093,-0.606,-0.883,-17.921,HR823,Failed,,On Agreeing to the Amendment,
116,House,605,2019-10-31,1,606,185,228,-0.064,0.998,-0.655,-0.636,-6.85,HR823,Failed,,On Agreeing to the Amendment,
116,House,606,2019-10-31,1,607,410,6,0.0,0.0,0.0,0.0,0.0,HR823,Agreed to,,On Agreeing to the Amendment,
116,House,607,2019-10-31,1,608,199,210,-0.213,0.623,-0.325,-0.514,-39.989,HR823,Failed,Colorado Outdoor Recreation and Economy Act,On Motion to Recommit with Instructions,
116,House,608,2019-10-31,1,609,227,182,-0.053,0.872,0.426,0.514,-15.912,HR823,Passed,Colorado Outdoor Recreation and Economy Act,On Passage,
116,House,609,2019-11-12,1,610,408,0,0.0,0.0,0.0,0.0,0.0,HR4162,Passed,GI Bill Planning Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,610,2019-11-12,1,611,399,11,0.124,-0.992,0.155,-1.084,-23.877,HR3224,Passed,Deborah Sampson Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,611,2019-11-13,1,612,424,1,0.0,0.0,0.0,0.0,0.0,HR3537,Passed,Veteran Entrepreneurship Training Act,On Motion to Suspend the Rules and Pass,
116,House,612,2019-11-13,1,613,423,0,0.0,0.0,0.0,0.0,0.0,HR499,Passed,Service-Disabled Veterans Small Business Continuation Act,On Motion to Suspend the Rules and Pass,
116,House,613,2019-11-13,1,614,421,3,0.0,0.0,0.0,0.0,0.0,HR3734,Passed,SERV Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,614,2019-11-14,1,615,226,198,-0.002,-1.0,0.512,-0.0,-11.592,HRES695,Passed,"Providing for consideration of H.R. 4863, the United States Export Finance Agency Act of 2019; and for other purposes",On Ordering the Previous Question,
116,House,615,2019-11-14,1,616,228,198,-0.022,-0.098,0.497,-0.18,-5.582,HRES695,Passed,"Providing for consideration of H.R. 4863, the United States Export Finance Agency Act of 2019; and for other purposes",On Agreeing to the Resolution,
116,House,616,2019-11-15,1,617,419,2,0.0,0.0,0.0,0.0,0.0,HR4863,Agreed to,,On Agreeing to the Amendment,
116,House,617,2019-11-15,1,618,188,229,-0.239,0.934,-0.263,-0.479,-63.936,HR4863,Failed,,On Agreeing to the Amendment,
116,House,618,2019-11-15,1,619,414,1,0.0,0.0,0.0,0.0,0.0,HR4863,Agreed to,,On Agreeing to the Amendment,
116,House,619,2019-11-15,1,620,210,211,-0.018,-0.093,-0.257,-0.342,-43.984,HR4863,Failed,,On Agreeing to the Amendment,
116,House,620,2019-11-15,1,621,396,27,0.315,-0.949,0.164,-0.554,-57.863,HR4863,Agreed to,,On Agreeing to the Amendment,
116,House,621,2019-11-15,1,622,417,2,0.0,0.0,0.0,0.0,0.0,HR4863,Agreed to,,On Agreeing to the Amendment,
116,House,622,2019-11-15,1,623,203,218,0.073,-0.306,-0.337,-0.463,-31.22,HR4863,Failed,United States Export Finance Agency Act,On Motion to Recommit with Instructions,
116,House,623,2019-11-15,1,624,235,184,0.277,0.961,0.268,-0.156,-50.904,HR4863,Passed,United States Export Finance Agency Act,On Passage,
116,House,624,2019-11-18,1,625,290,118,0.427,0.904,0.264,0.018,-97.059,HR3702,Passed,Reforming Disaster Recovery Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,625,2019-11-18,1,626,385,22,0.217,-0.976,0.242,-0.967,-41.705,HR4634,Passed,Terrorism Risk Insurance Program Reauthorization Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,626,2019-11-18,1,627,314,95,0.39,-0.921,0.232,-0.153,-102.122,HR4344,Passed,Investor Protection and Capital Markets Fairness Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,627,2019-11-19,1,628,228,192,0.046,0.053,0.712,-0.212,-0.337,HRES708,Passed,"Providing for consideration of the Senate amendment to the bill (H.R. 3055) making appropriations for the Departments of Commerce and Justice, Science, and Related Agencies for the fiscal year ending September 30, 2020, and for other purposes",On Ordering the Previous Question,
116,House,628,2019-11-19,1,629,230,194,0.046,0.055,0.712,-0.211,-0.339,HRES708,Passed,"Providing for consideration of the Senate amendment to the bill (H.R. 3055) making appropriations for the Departments of Commerce and Justice, Science, and Related Agencies for the fiscal year ending September 30, 2020, and for other purposes",On Agreeing to the Resolution,
116,House,629,2019-11-19,1,630,281,135,0.298,0.889,0.261,0.174,-89.434,HR5084,Passed,Improving Corporate Governance Through Diversity Act,On Motion to Suspend the Rules and Pass,
116,House,630,2019-11-19,1,631,231,192,0.297,0.955,0.245,-0.232,-64.268,HR3055,Passed,"Making appropriations for the Departments of Commerce and Justice, Science, and Related Agencies for the fiscal year ending September 30, 2020, and for other purposes",On Motion to Concur in the Senate Amendment with an Amendment,
116,House,631,2019-11-20,1,632,223,194,0.045,0.053,0.711,-0.212,-0.332,HRES713,Passed,"Providing for consideration of H.R. 1309, the Workplace Violence Prevention for Health Care and Social Service Workers Act; providing for proceedings during the period from November 22, 2019 through December 2, 2019; and providing for consideration of motions to suspend the rules",On Ordering the Previous Question,
116,House,632,2019-11-20,1,633,209,205,-0.145,0.315,0.67,0.584,-20.985,HRES713,Passed,"Providing for consideration of H.R. 1309, the Workplace Violence Prevention for Health Care and Social Service Workers Act; providing for proceedings during the period from November 22, 2019 through December 2, 2019; and providing for consideration of motions to suspend the rules",On Agreeing to the Resolution,
116,House,633,2019-11-20,1,634,310,107,0.26,0.965,0.174,0.242,-127.254,HR737,Passed,Shark Fin Sales Elimination Act,"On Motion to Suspend the Rules and Pass, as Amended",
116,House,634,2019-11-20,1,635,417,1,0.0,0.0,0.0,0.0,0.0,S1838,Passed,Hong Kong Human Rights and Democracy Act,On Motion to Suspend the Rules and Pass,
116,House,635,2019-11-20,1,636,417,0,0.0,0.0,0.0,0.0,0.0,S2710,Passed,To prohibit the commercial export of covered munitions items to the Hong Kong Police Force,On Motion to Suspend the Rules and Pass,
